index,Age,Prof,Det,Amb,Mins,Av Rat,Imp M,Pres,Cons,Ada,Inj Pr,WR,CA,Margin,Training facilities,Div Rep,Growth
18354,18.496919917864478,11,9,13,0,0.0,6,10,8,16,5,1000,85,21,11,134,1
18355,19.811088295687885,11,14,9,0,0.0,7,10,10,12,9,750,68,43,20,158,9
18356,18.182067077344286,15,16,17,3,0.0,8,12,11,13,4,1500,70,34,15,185,33
18357,18.143737166324435,14,13,16,0,0.0,8,11,10,12,4,800,74,25,19,134,18
18358,21.801505817932924,14,13,13,514,6.75,15,12,10,10,7,3400,108,10,14,116,0
18360,19.498973305954827,12,16,12,0,0.0,8,12,17,13,8,1250,73,29,15,110,6
18361,19.16221765913758,11,7,13,0,0.0,12,11,7,14,12,1000,67,34,15,110,8
18362,19.73990417522245,16,18,12,1932,6.91,6,13,9,14,6,250,63,42,9,72,22
18364,18.748802190280628,12,10,11,0,0.0,9,11,10,10,5,1750,77,25,13,185,8
18365,18.833675564681723,11,10,11,0,0.0,1,14,10,7,5,1500,63,37,13,185,4
18366,18.16016427104723,13,10,11,0,0.0,6,12,10,11,9,1250,60,43,13,185,16
18367,18.803559206023273,13,11,10,0,0.0,12,8,9,16,5,850,45,49,13,185,4
18368,18.72416153319644,12,13,10,410,6.63,10,7,8,19,11,1900,80,25,8,107,3
